user_id,set_group_dt,group,item,has_gold,price,purchase_date,platform
usr_45,2024-08-04 13:46:02,0,timed_4_1,0,4.99,8/9/2024,Android
usr_73,2024-06-20 13:54:56,1,gem_sub_1,0,2.99,8/9/2024,Android
usr_385,2024-08-05 6:35:20,0,gem_sub_1,0,2.99,8/8/2024,Android
usr_210,2024-08-05 8:04:07,1,gem_2,0,9.99,8/8/2024,Android
usr_406,2024-08-06 16:55:23,0,starter_2,1,34.99,8/8/2024,Android
usr_86,2024-08-07 18:53:49,0,timed_4_2,0,14.99,8/8/2024,iOS
usr_328,2024-08-05 20:11:41,1,prog_t_51,0,9.99,8/8/2024,iOS
usr_328,2024-08-05 20:11:41,1,prog_t_63,1,29.99,8/8/2024,iOS
usr_139,2024-06-27 9:50:28,0,daily_9,0,0.99,8/8/2024,iOS
usr_407,2024-07-26 23:16:07,1,gem_sub_1,0,2.99,8/8/2024,iOS
usr_102,2024-07-23 5:40:09,0,prog_a_20,1,49.99,8/8/2024,iOS
usr_408,2024-06-20 3:11:52,1,gem_sub_1,0,2.99,8/8/2024,Android
usr_198,2024-08-05 6:10:43,1,gem_sub_1,0,2.99,8/8/2024,iOS
usr_409,2024-08-05 6:13:57,0,timed_4_3,0,29.99,8/8/2024,iOS
usr_410,2024-08-08 15:35:58,0,prog_a_20,1,49.99,8/8/2024,Android
usr_411,2024-06-20 4:44:12,1,gem_sub_1,0,2.99,8/8/2024,Android
usr_394,2024-05-31 0:27:39,0,timed_4_1,0,4.99,8/8/2024,iOS
usr_412,2024-08-06 16:00:27,0,gem_sub_1,0,2.99,8/7/2024,Android
usr_385,2024-08-05 6:35:20,0,daily_8,0,0.99,8/7/2024,Android
usr_413,2024-05-30 12:02:22,0,gem_sub_1,0,2.99,8/7/2024,iOS
usr_51,2024-08-05 13:51:55,1,timed_4_2,0,14.99,8/7/2024,Android
usr_370,2024-08-05 6:35:09,1,gold_sub,1,11.99,8/7/2024,Android
usr_414,2024-08-05 10:40:01,0,gem_sub_1,0,2.99,8/7/2024,Android
usr_415,2024-08-06 16:41:57,1,prog_b_1,0,9.99,8/7/2024,iOS
usr_415,2024-08-06 16:41:57,1,starter_1,1,5.99,8/7/2024,iOS
usr_415,2024-08-06 16:41:57,1,prog_s_1,1,1.99,8/7/2024,iOS
usr_415,2024-08-06 16:41:57,1,timed_4_1,0,4.99,8/7/2024,iOS
usr_241,2024-08-05 5:50:07,0,prog_b_2,1,9.99,8/7/2024,Android
usr_416,2024-06-20 8:32:39,1,gem_sub_1,0,2.99,8/7/2024,Android
usr_8,2024-08-05 20:50:10,1,gem_3,0,19.99,8/7/2024,Android
usr_64,2024-06-20 10:45:04,1,gem_sub_1,0,2.99,8/7/2024,Android
usr_417,2024-06-24 4:44:33,0,timed_4_1,0,4.99,8/7/2024,Android
usr_418,2024-05-30 20:32:05,1,gem_sub_1,0,2.99,8/7/2024,iOS
usr_419,2024-05-30 13:37:03,0,gem_sub_1,0,2.99,8/7/2024,iOS
usr_420,2024-07-27 9:58:32,0,prog_a_45,0,19.99,8/7/2024,iOS
usr_421,2024-05-31 0:16:43,0,gem_sub_1,0,2.99,8/7/2024,iOS
usr_422,2024-08-05 8:42:54,1,gem_sub_1,0,2.99,8/7/2024,iOS
usr_422,2024-08-05 8:42:54,1,gold_sub,1,11.99,8/7/2024,iOS
usr_342,2024-08-05 11:11:34,1,clan_1,0,5.99,8/7/2024,iOS
usr_423,2024-06-20 8:18:59,1,prog_a_32,1,11.99,8/7/2024,iOS
usr_423,2024-06-20 8:18:59,1,gem_2,0,9.99,8/7/2024,iOS
usr_424,2024-07-24 12:26:01,1,timed_4_1,0,4.99,8/6/2024,Android
usr_425,2024-05-30 13:59:15,1,gem_sub_1,0,2.99,8/6/2024,iOS
usr_239,2024-05-30 12:11:28,0,prog_a_62,1,24.99,8/6/2024,iOS
usr_385,2024-08-05 6:35:20,0,timed_4_2,0,14.99,8/6/2024,Android
usr_426,2024-05-30 14:13:10,0,gem_sub_1,0,2.99,8/6/2024,iOS
usr_427,2024-05-30 13:03:52,0,gem_sub_1,0,2.99,8/6/2024,iOS
usr_428,2024-08-05 12:03:47,0,gem_sub_1,0,2.99,8/6/2024,iOS
usr_398,2024-08-05 11:13:01,0,timed_3_1,0,4.99,8/6/2024,iOS
usr_398,2024-08-05 11:13:01,0,timed_3_2,0,29.99,8/6/2024,iOS
usr_398,2024-08-05 11:13:01,0,timed_3_3,1,69.99,8/6/2024,iOS
usr_398,2024-08-05 11:13:01,0,timed_4_2,0,14.99,8/6/2024,iOS
usr_429,2024-05-30 14:22:11,1,gem_sub_1,0,2.99,8/6/2024,iOS
usr_8,2024-08-05 20:50:10,1,timed_4_2,0,14.99,8/6/2024,Android
usr_8,2024-08-05 20:50:10,1,clan_2,0,22.99,8/6/2024,Android
usr_8,2024-08-05 20:50:10,1,gem_3,0,19.99,8/6/2024,Android
usr_430,2024-08-05 10:33:45,1,gem_sub_1,0,2.99,8/6/2024,Android
usr_265,2024-07-06 11:58:01,1,prog_t_31,0,9.99,8/6/2024,Android
usr_159,2024-06-20 5:55:58,1,gem_sub_1,0,2.99,8/6/2024,Android
usr_102,2024-07-23 5:40:09,0,daily_8,0,0.99,8/6/2024,iOS
usr_431,2024-05-30 12:28:01,0,gem_sub_1,0,2.99,8/6/2024,iOS
usr_342,2024-08-05 11:11:34,1,timed_4_1,0,4.99,8/6/2024,iOS
usr_342,2024-08-05 11:11:34,1,gem_sub_1,0,2.99,8/6/2024,iOS
usr_432,2024-08-05 14:14:58,1,daily_9,0,0.99,8/6/2024,iOS
usr_201,2024-05-30 16:28:26,1,gem_1,0,4.99,8/6/2024,iOS
usr_433,2024-05-30 12:17:58,1,gem_sub_1,0,2.99,8/5/2024,iOS
usr_385,2024-08-05 6:35:20,0,timed_4_2,0,14.99,8/5/2024,Android
usr_80,2024-05-30 13:57:37,1,prog_a_84,1,39.99,8/5/2024,iOS
usr_434,2024-05-31 4:40:19,1,gem_sub_1,0,2.99,8/5/2024,iOS
usr_435,2024-06-20 2:01:19,0,gem_sub_1,0,2.99,8/5/2024,Android
usr_436,2024-08-05 7:34:02,1,starter_1,1,5.99,8/5/2024,iOS
usr_437,2024-07-17 17:52:56,1,gem_sub_1,0,2.99,8/5/2024,iOS
usr_438,2024-08-05 5:48:16,1,timed_3_1,0,4.99,8/5/2024,Android
usr_417,2024-06-24 4:44:33,0,timed_4_1,0,4.99,8/5/2024,Android
usr_439,2024-08-05 6:03:25,0,timed_3_2,0,29.99,8/5/2024,Android
usr_440,2024-06-20 6:21:20,1,gold_resub,1,9.99,8/5/2024,Android
usr_440,2024-06-20 6:21:20,1,gem_sub_1,0,2.99,8/5/2024,Android
usr_102,2024-07-23 5:40:09,0,daily_9,0,0.99,8/5/2024,iOS
usr_441,2024-08-05 10:10:19,0,prog_a_78,1,4.99,8/5/2024,Android
usr_442,2024-05-31 12:08:34,1,gem_sub_1,0,2.99,8/5/2024,iOS
usr_443,2024-05-30 12:14:03,1,gem_sub_1,0,2.99,8/5/2024,iOS
usr_444,2024-07-19 18:19:12,0,timed_4_1,0,4.99,8/5/2024,iOS
usr_445,2024-07-04 13:30:14,0,gem_sub_1,0,2.99,8/4/2024,Android
usr_239,2024-05-30 12:11:28,0,timed_4_1,0,4.99,8/4/2024,iOS
usr_446,2024-06-17 12:42:50,1,gem_sub_2,0,20.99,8/4/2024,iOS
usr_139,2024-06-27 9:50:28,0,daily_9,0,0.99,8/4/2024,iOS
usr_139,2024-06-27 9:50:28,0,gem_sub_1,0,2.99,8/4/2024,iOS
usr_447,2024-05-30 12:52:15,1,gem_sub_1,0,2.99,8/4/2024,iOS
usr_448,2024-06-20 4:12:01,0,gem_sub_1,0,2.99,8/4/2024,Android
usr_449,2024-06-20 0:48:44,0,gem_sub_1,0,2.99,8/4/2024,Android
usr_450,2024-05-30 13:56:41,1,gem_sub_1,0,2.99,8/4/2024,iOS
usr_423,2024-06-20 8:18:59,1,timed_4_2,0,14.99,8/4/2024,iOS
usr_395,2024-07-06 11:12:34,1,gem_sub_1,0,2.99,8/3/2024,iOS
usr_395,2024-07-06 11:12:34,1,gem_3,0,19.99,8/3/2024,iOS
usr_82,2024-05-31 1:34:45,0,timed_4_1,0,4.99,8/3/2024,iOS
usr_451,2024-08-03 2:11:49,1,gem_sub_1,0,2.99,8/3/2024,Android
usr_451,2024-08-03 2:11:49,1,starter_1,1,5.99,8/3/2024,Android
usr_451,2024-08-03 2:11:49,1,timed_3_1,0,4.99,8/3/2024,Android
usr_451,2024-08-03 2:11:49,1,timed_4_1,0,4.99,8/3/2024,Android
usr_451,2024-08-03 2:11:49,1,prog_b_3,0,9.99,8/3/2024,Android
usr_451,2024-08-03 2:11:49,1,starter_3,1,99.99,8/3/2024,Android
usr_451,2024-08-03 2:11:49,1,starter_2,1,34.99,8/3/2024,Android
usr_60,2024-06-17 12:51:09,0,gem_sub_3,0,44.99,8/3/2024,iOS
usr_62,2024-06-20 1:39:04,1,prog_a_75,0,6.99,8/3/2024,Android
usr_452,2024-08-02 5:41:02,1,prog_s_1,1,1.99,8/3/2024,Android
usr_453,2024-06-20 6:19:33,1,gem_sub_1,0,2.99,8/3/2024,Android
usr_18,2024-05-30 23:57:47,0,timed_4_2,0,14.99,8/3/2024,Android
usr_454,2024-05-30 12:13:26,1,gem_sub_1,0,2.99,8/3/2024,Android
usr_455,2024-05-31 0:03:17,0,gem_sub_1,0,2.99,8/3/2024,iOS
usr_306,2024-05-30 14:42:57,1,prog_b_4,1,9.99,8/3/2024,Android
usr_185,2024-05-30 12:09:25,0,prog_b_2,1,9.99,8/3/2024,iOS
usr_456,2024-05-30 13:51:57,1,prog_a_95_2,1,7.99,8/3/2024,iOS
usr_457,2024-06-20 10:26:21,1,gem_sub_1,0,2.99,8/3/2024,Android
usr_201,2024-05-30 16:28:26,1,gem_1,0,4.99,8/3/2024,iOS
usr_2,2024-07-04 13:30:14,0,gem_sub_1,0,2.99,8/2/2024,Android
usr_458,2024-06-20 5:00:48,1,gem_sub_1,0,2.99,8/2/2024,Android
usr_119,2024-06-08 13:30:35,1,timed_4_1,0,4.99,8/2/2024,iOS
usr_119,2024-06-08 13:30:35,1,timed_4_3,0,29.99,8/2/2024,iOS
usr_119,2024-06-08 13:30:35,1,timed_4_4,0,39.99,8/2/2024,iOS
usr_459,2024-06-08 18:03:54,0,gem_sub_1,0,2.99,8/2/2024,iOS
usr_459,2024-06-08 18:03:54,0,gem_1,0,4.99,8/2/2024,iOS
usr_459,2024-06-08 18:03:54,0,gem_2,0,9.99,8/2/2024,iOS
usr_139,2024-06-27 9:50:28,0,timed_3_1,0,4.99,8/2/2024,iOS
usr_14,2024-06-20 1:19:15,1,gem_sub_1,0,2.99,8/2/2024,Android
usr_14,2024-06-20 1:19:15,1,gold_resub,1,9.99,8/2/2024,Android
usr_102,2024-07-23 5:40:09,0,timed_4_1,0,4.99,8/2/2024,iOS
usr_102,2024-07-23 5:40:09,0,timed_4_2,0,14.99,8/2/2024,iOS
usr_460,2024-05-31 0:04:44,1,gem_sub_1,0,2.99,8/2/2024,iOS
usr_461,2024-06-20 16:53:48,0,daily_9,0,0.99,8/2/2024,Android
usr_461,2024-06-20 16:53:48,0,timed_4_1,0,4.99,8/2/2024,Android
usr_462,2024-05-30 21:33:13,0,prog_b_8,1,9.99,8/2/2024,iOS
usr_201,2024-05-30 16:28:26,1,gem_1,0,4.99,8/2/2024,iOS
usr_463,2024-05-30 12:32:15,0,gem_sub_1,0,2.99,8/1/2024,iOS
usr_164,2024-05-30 22:40:31,1,timed_3_2,0,29.99,8/1/2024,iOS
usr_464,2024-05-30 19:48:07,1,gem_sub_1,0,2.99,8/1/2024,iOS
usr_112,2024-07-15 20:28:42,0,gem_4,0,49.99,8/1/2024,iOS
usr_112,2024-07-15 20:28:42,0,gem_3,0,19.99,8/1/2024,iOS
usr_112,2024-07-15 20:28:42,0,gem_1,0,4.99,8/1/2024,iOS
usr_80,2024-05-30 13:57:37,1,gold_resub,1,9.99,8/1/2024,iOS
usr_465,2024-05-30 12:43:28,1,gem_sub_1,0,2.99,8/1/2024,iOS
usr_378,2024-06-21 3:35:16,0,gem_sub_1,0,2.99,8/1/2024,Android
usr_466,2024-05-30 13:24:27,0,gem_sub_1,0,2.99,8/1/2024,iOS
usr_102,2024-07-23 5:40:09,0,gem_4,0,49.99,8/1/2024,iOS
usr_467,2024-05-30 16:40:09,0,gem_sub_1,0,2.99,8/1/2024,Android
usr_19,2024-06-20 1:32:42,0,gem_sub_1,0,2.99,8/1/2024,Android
usr_306,2024-05-30 14:42:57,1,gold_resub,1,9.99,8/1/2024,Android
usr_468,2024-05-30 13:20:47,0,gem_sub_1,0,2.99,7/31/2024,iOS
usr_82,2024-05-31 1:34:45,0,prog_a_47,1,11.99,7/31/2024,iOS
usr_469,2024-07-10 15:31:57,1,gem_sub_1,0,2.99,7/31/2024,Android
usr_209,2024-06-15 17:02:56,1,prog_a_32,1,11.99,7/31/2024,iOS
usr_470,2024-07-29 12:21:45,0,daily_6,0,0.99,7/31/2024,Android
usr_471,2024-05-30 11:54:37,0,gem_sub_1,0,2.99,7/31/2024,iOS
usr_472,2024-05-30 12:59:10,0,gem_3,0,19.99,7/31/2024,iOS
usr_473,2024-05-30 12:24:22,1,gem_sub_1,0,2.99,7/31/2024,iOS
usr_11,2024-06-20 4:47:48,1,gem_sub_1,0,2.99,7/31/2024,Android
usr_159,2024-06-20 5:55:58,1,prog_t_31,0,9.99,7/31/2024,Android
usr_102,2024-07-23 5:40:09,0,timed_3_3,1,69.99,7/31/2024,iOS
usr_362,2024-07-27 10:45:01,1,gem_sub_1,0,2.99,7/31/2024,iOS
usr_362,2024-07-27 10:45:01,1,starter_1,1,5.99,7/31/2024,iOS
usr_43,2024-06-20 1:24:26,0,gem_sub_1,0,2.99,7/31/2024,Android
usr_394,2024-05-31 0:27:39,0,timed_3_1,0,4.99,7/31/2024,iOS
usr_49,2024-06-20 2:31:34,0,gem_sub_1,0,2.99,7/30/2024,Android
usr_186,2024-05-30 23:02:34,1,timed_3_1,0,4.99,7/30/2024,iOS
usr_115,2024-06-15 20:21:11,1,gold_resub,1,9.99,7/30/2024,Android
usr_58,2024-06-20 1:58:44,0,gem_sub_1,0,2.99,7/30/2024,Android
usr_60,2024-06-17 12:51:09,0,gem_sub_1,0,2.99,7/30/2024,iOS
usr_119,2024-06-08 13:30:35,1,timed_3_1,0,4.99,7/30/2024,iOS
usr_474,2024-05-30 12:01:00,1,gem_sub_1,0,2.99,7/30/2024,iOS
usr_266,2024-05-31 2:34:35,1,gem_1,0,4.99,7/30/2024,iOS
usr_102,2024-07-23 5:40:09,0,prog_a_15,1,14.99,7/30/2024,iOS
usr_183,2024-05-30 18:23:05,1,gem_sub_1,0,2.99,7/30/2024,iOS
usr_18,2024-05-30 23:57:47,0,timed_3_1,0,4.99,7/30/2024,Android
usr_475,2024-06-01 12:35:33,0,gem_sub_1,0,2.99,7/30/2024,Android
usr_444,2024-07-19 18:19:12,0,gem_sub_1,0,2.99,7/30/2024,iOS
usr_476,2024-05-30 15:36:12,0,prog_a_73,1,19.99,7/29/2024,iOS
usr_477,2024-05-31 2:10:14,0,gem_sub_1,0,2.99,7/29/2024,iOS
usr_87,2024-05-30 15:16:02,1,prog_a_52,0,9.99,7/29/2024,iOS
usr_478,2024-06-01 11:36:28,1,gold_sub,1,11.99,7/29/2024,iOS
usr_76,2024-06-01 0:11:03,1,gem_sub_1,0,2.99,7/29/2024,iOS
usr_479,2024-05-30 11:58:20,0,gem_sub_1,0,2.99,7/29/2024,iOS
usr_130,2024-05-30 13:04:42,1,gold_resub,1,9.99,7/29/2024,iOS
usr_201,2024-05-30 16:28:26,1,gem_1,0,4.99,7/29/2024,iOS
usr_480,2024-05-30 15:49:51,1,gold_resub,1,9.99,7/28/2024,iOS
usr_480,2024-05-30 15:49:51,1,gem_sub_1,0,2.99,7/28/2024,iOS
usr_81,2024-05-30 12:02:42,0,gem_sub_1,0,2.99,7/28/2024,iOS
usr_82,2024-05-31 1:34:45,0,gem_2,0,9.99,7/28/2024,iOS
usr_84,2024-05-30 14:05:35,0,gem_sub_1,0,2.99,7/28/2024,iOS
usr_481,2024-05-30 14:20:27,1,gem_sub_1,0,2.99,7/28/2024,iOS
usr_119,2024-06-08 13:30:35,1,prog_a_42,0,9.99,7/28/2024,iOS
usr_482,2024-05-30 14:27:25,0,gem_sub_1,0,2.99,7/28/2024,iOS
usr_362,2024-07-27 10:45:01,1,gem_sub_1,0,2.99,7/28/2024,iOS
usr_362,2024-07-27 10:45:01,1,starter_1,1,5.99,7/28/2024,iOS
usr_18,2024-05-30 23:57:47,0,gem_sub_1,0,2.99,7/28/2024,Android
usr_125,2024-07-20 5:42:30,1,gem_sub_1,0,2.99,7/28/2024,iOS
usr_125,2024-07-20 5:42:30,1,gold_sub,1,11.99,7/28/2024,iOS
usr_108,2024-05-30 13:33:26,0,gem_sub_1,0,2.99,7/28/2024,iOS
usr_423,2024-06-20 8:18:59,1,gem_2,0,9.99,7/28/2024,iOS
usr_423,2024-06-20 8:18:59,1,daily_9,0,0.99,7/28/2024,iOS
usr_483,2024-05-30 13:10:32,0,gem_sub_1,0,2.99,7/28/2024,Android
usr_394,2024-05-31 0:27:39,0,timed_3_1,0,4.99,7/28/2024,iOS
usr_111,2024-05-30 13:11:04,1,gem_sub_1,0,2.99,7/27/2024,iOS
usr_80,2024-05-30 13:57:37,1,prog_a_83,1,39.99,7/27/2024,iOS
usr_84,2024-05-30 14:05:35,0,timed_2_1,1,6.99,7/27/2024,iOS
usr_209,2024-06-15 17:02:56,1,starter_1,1,5.99,7/27/2024,iOS
usr_484,2024-07-21 18:20:30,0,prog_a_27,1,3.99,7/27/2024,iOS
usr_266,2024-05-31 2:34:35,1,timed_3_1,0,4.99,7/27/2024,iOS
usr_99,2024-06-20 11:44:34,1,gem_sub_1,0,2.99,7/27/2024,Android
usr_159,2024-06-20 5:55:58,1,gold_resub,1,9.99,7/27/2024,Android
usr_80,2024-05-30 13:57:37,1,gem_sub_1,0,2.99,7/26/2024,iOS
usr_485,2024-05-30 11:49:01,0,gem_sub_1,0,2.99,7/26/2024,iOS
usr_485,2024-05-30 11:49:01,0,timed_2_1,1,6.99,7/26/2024,iOS
usr_119,2024-06-08 13:30:35,1,timed_2_5,1,99.99,7/26/2024,iOS
usr_94,2024-06-20 3:01:21,0,gem_sub_1,0,2.99,7/26/2024,Android
usr_417,2024-06-24 4:44:33,0,gem_sub_1,0,2.99,7/26/2024,Android
usr_417,2024-06-24 4:44:33,0,timed_2_2,1,12.99,7/26/2024,Android
usr_180,2024-06-20 10:05:02,1,timed_2_1,1,6.99,7/26/2024,Android
usr_478,2024-06-01 11:36:28,1,gem_sub_1,0,2.99,7/26/2024,iOS
usr_102,2024-07-23 5:40:09,0,prog_s_3,1,9.99,7/26/2024,iOS
usr_404,2024-05-30 13:09:16,0,timed_2_1,1,6.99,7/26/2024,iOS
usr_404,2024-05-30 13:09:16,0,timed_3_1,0,4.99,7/26/2024,iOS
usr_461,2024-06-20 16:53:48,0,daily_9,0,0.99,7/26/2024,Android
usr_104,2024-06-20 3:04:52,1,gem_sub_1,0,2.99,7/26/2024,Android
usr_185,2024-05-30 12:09:25,0,gem_sub_1,0,2.99,7/26/2024,iOS
usr_185,2024-05-30 12:09:25,0,timed_3_2,0,29.99,7/26/2024,iOS
usr_145,2024-06-08 6:18:57,1,gem_sub_1,0,2.99,7/25/2024,iOS
usr_186,2024-05-30 23:02:34,1,gem_sub_1,0,2.99,7/25/2024,iOS
usr_146,2024-05-31 9:25:34,0,gem_sub_1,0,2.99,7/25/2024,iOS
usr_171,2024-05-30 12:39:42,1,gem_sub_1,0,2.99,7/25/2024,iOS
usr_374,2024-07-01 21:06:48,0,prog_c_10,1,49.99,7/25/2024,iOS
usr_347,2024-05-30 19:49:13,1,timed_2_1,1,6.99,7/25/2024,iOS
usr_59,2024-06-20 1:24:24,1,timed_3_2,0,29.99,7/25/2024,Android
usr_179,2024-05-31 0:51:22,1,gem_sub_1,0,2.99,7/25/2024,iOS
usr_486,2024-05-30 12:53:13,0,timed_2_1,1,6.99,7/25/2024,Android
usr_102,2024-07-23 5:40:09,0,timed_2_2,1,12.99,7/25/2024,iOS
usr_102,2024-07-23 5:40:09,0,prog_a_10,1,6.99,7/25/2024,iOS
usr_102,2024-07-23 5:40:09,0,gem_sub_1,0,2.99,7/25/2024,iOS
usr_487,2024-05-30 21:52:13,1,timed_3_3,1,69.99,7/25/2024,iOS
usr_488,2024-06-20 4:52:40,0,gem_sub_1,0,2.99,7/25/2024,Android
usr_201,2024-05-30 16:28:26,1,timed_2_1,1,6.99,7/25/2024,iOS
usr_164,2024-05-30 22:40:31,1,timed_2_4,0,49.99,7/24/2024,iOS
usr_82,2024-05-31 1:34:45,0,timed_2_1,1,6.99,7/24/2024,iOS
usr_59,2024-06-20 1:24:24,1,timed_2_1,1,6.99,7/24/2024,Android
usr_119,2024-06-08 13:30:35,1,prog_t_42,0,19.99,7/24/2024,iOS
usr_417,2024-06-24 4:44:33,0,starter_2,1,34.99,7/24/2024,Android
usr_489,2024-05-30 22:50:50,1,starter_1,1,5.99,7/24/2024,iOS
usr_159,2024-06-20 5:55:58,1,prog_t_443,1,29.99,7/24/2024,Android
usr_102,2024-07-23 5:40:09,0,daily_8,0,0.99,7/24/2024,iOS
usr_102,2024-07-23 5:40:09,0,timed_2_2,1,12.99,7/24/2024,iOS
usr_185,2024-05-30 12:09:25,0,timed_3_1,0,4.99,7/24/2024,iOS
usr_490,2024-07-20 17:17:27,1,starter_2,1,34.99,7/24/2024,Android
usr_490,2024-07-20 17:17:27,1,timed_2_2,1,12.99,7/24/2024,Android
usr_490,2024-07-20 17:17:27,1,prog_s_2,1,2.99,7/24/2024,Android
usr_129,2024-05-30 16:16:43,1,gem_sub_1,0,2.99,7/24/2024,iOS
usr_393,2024-06-08 11:53:03,0,prog_b_8,1,9.99,7/24/2024,iOS
usr_82,2024-05-31 1:34:45,0,gem_sub_1,0,2.99,7/23/2024,iOS
usr_82,2024-05-31 1:34:45,0,gem_2,0,9.99,7/23/2024,iOS
usr_149,2024-06-20 6:30:50,0,gem_sub_1,0,2.99,7/23/2024,Android
usr_173,2024-06-20 1:45:05,0,gem_sub_1,0,2.99,7/23/2024,Android
usr_119,2024-06-08 13:30:35,1,gold_resub,1,9.99,7/23/2024,iOS
usr_491,2024-05-31 1:49:17,0,gem_sub_1,0,2.99,7/23/2024,iOS
usr_266,2024-05-31 2:34:35,1,timed_2_5,1,99.99,7/23/2024,iOS
usr_266,2024-05-31 2:34:35,1,gem_2,0,9.99,7/23/2024,iOS
usr_102,2024-07-23 5:40:09,0,starter_1,1,5.99,7/23/2024,iOS
usr_102,2024-07-23 5:40:09,0,starter_2,1,34.99,7/23/2024,iOS
usr_102,2024-07-23 5:40:09,0,starter_3,1,99.99,7/23/2024,iOS
usr_196,2024-06-20 14:09:53,0,gem_sub_1,0,2.99,7/23/2024,Android
usr_239,2024-05-30 12:11:28,0,prog_t_442,0,19.99,7/22/2024,iOS
usr_205,2024-05-30 13:47:56,0,gem_sub_1,0,2.99,7/22/2024,iOS
usr_57,2024-05-30 12:11:42,0,gem_sub_1,0,2.99,7/22/2024,Android
usr_119,2024-06-08 13:30:35,1,timed_2_4,0,49.99,7/22/2024,iOS
usr_119,2024-06-08 13:30:35,1,prog_a_40,1,44.99,7/22/2024,iOS
usr_417,2024-06-24 4:44:33,0,prog_b_2,1,9.99,7/22/2024,Android
usr_212,2024-05-30 15:10:26,1,gem_sub_1,0,2.99,7/22/2024,iOS
usr_215,2024-05-31 2:08:50,0,gem_sub_1,0,2.99,7/22/2024,iOS
usr_486,2024-05-30 12:53:13,0,timed_2_1,1,6.99,7/22/2024,Android
usr_14,2024-06-20 1:19:15,1,timed_2_4,0,49.99,7/22/2024,Android
usr_492,2024-05-30 12:23:00,1,gem_sub_1,0,2.99,7/22/2024,iOS
usr_479,2024-05-30 11:58:20,0,timed_2_1,1,6.99,7/22/2024,iOS
usr_423,2024-06-20 8:18:59,1,timed_2_1,1,6.99,7/22/2024,iOS
usr_239,2024-05-30 12:11:28,0,prog_t_441,0,9.99,7/21/2024,iOS
usr_480,2024-05-30 15:49:51,1,prog_b_2,1,9.99,7/21/2024,iOS
usr_480,2024-05-30 15:49:51,1,timed_2_1,1,6.99,7/21/2024,iOS
usr_493,2024-05-30 14:24:28,0,timed_2_2,1,12.99,7/21/2024,iOS
usr_167,2024-05-30 12:24:33,0,gem_sub_1,0,2.99,7/21/2024,Android
usr_115,2024-06-15 20:21:11,1,gem_sub_1,0,2.99,7/21/2024,Android
usr_494,2024-05-31 7:10:06,1,gem_sub_1,0,2.99,7/21/2024,iOS
usr_209,2024-06-15 17:02:56,1,gem_sub_1,0,2.99,7/21/2024,iOS
usr_59,2024-06-20 1:24:24,1,timed_2_1,1,6.99,7/21/2024,Android
usr_119,2024-06-08 13:30:35,1,timed_2_5,1,99.99,7/21/2024,iOS
usr_175,2024-05-30 12:34:45,1,gem_sub_1,0,2.99,7/21/2024,iOS
usr_417,2024-06-24 4:44:33,0,timed_3_2,0,29.99,7/21/2024,Android
usr_417,2024-06-24 4:44:33,0,timed_2_2,1,12.99,7/21/2024,Android
usr_180,2024-06-20 10:05:02,1,gem_sub_1,0,2.99,7/21/2024,Android
usr_304,2024-05-30 14:56:27,0,gem_sub_1,0,2.99,7/21/2024,iOS
usr_486,2024-05-30 12:53:13,0,timed_2_1,1,6.99,7/21/2024,Android
usr_495,2024-07-05 0:03:50,0,timed_2_2,1,12.99,7/21/2024,Android
usr_496,2024-05-30 16:02:21,0,timed_2_1,1,6.99,7/21/2024,iOS
usr_497,2024-05-30 13:59:04,0,gem_sub_1,0,2.99,7/21/2024,Android
usr_497,2024-05-30 13:59:04,0,timed_2_1,1,6.99,7/21/2024,Android
usr_498,2024-06-20 4:25:52,1,gem_sub_1,0,2.99,7/21/2024,Android
usr_490,2024-07-20 17:17:27,1,starter_1,1,5.99,7/21/2024,Android
usr_490,2024-07-20 17:17:27,1,timed_2_2,1,12.99,7/21/2024,Android
usr_423,2024-06-20 8:18:59,1,daily_9,0,0.99,7/21/2024,iOS
usr_130,2024-05-30 13:04:42,1,gem_sub_1,0,2.99,7/21/2024,iOS
usr_239,2024-05-30 12:11:28,0,timed_2_5,1,99.99,7/20/2024,iOS
usr_239,2024-05-30 12:11:28,0,gem_1,0,4.99,7/20/2024,iOS
usr_80,2024-05-30 13:57:37,1,timed_2_5,1,99.99,7/20/2024,iOS
usr_80,2024-05-30 13:57:37,1,prog_a_82,0,69.99,7/20/2024,iOS
usr_254,2024-05-30 11:56:22,0,gem_sub_1,0,2.99,7/20/2024,iOS
usr_499,2024-05-31 17:49:56,0,timed_2_2,1,12.99,7/20/2024,Android
usr_499,2024-05-31 17:49:56,0,timed_3_1,0,4.99,7/20/2024,Android
usr_499,2024-05-31 17:49:56,0,timed_2_1,1,6.99,7/20/2024,Android
usr_499,2024-05-31 17:49:56,0,prog_t_51,0,9.99,7/20/2024,Android
usr_115,2024-06-15 20:21:11,1,timed_2_1,1,6.99,7/20/2024,Android
usr_59,2024-06-20 1:24:24,1,timed_2_1,1,6.99,7/20/2024,Android
usr_500,2024-05-30 19:48:31,1,gem_sub_1,0,2.99,7/20/2024,Android
usr_501,2024-06-20 2:20:47,0,timed_2_1,1,6.99,7/20/2024,Android
usr_212,2024-05-30 15:10:26,1,timed_2_3,1,29.99,7/20/2024,iOS
usr_502,2024-07-20 4:20:02,0,starter_1,1,5.99,7/20/2024,iOS
usr_503,2024-05-30 12:35:00,1,timed_2_1,1,6.99,7/20/2024,iOS
